Table Key,Building ID, School Dist.
34427,18f6eb16d2f3e9885cb4a5d0a40791c6,28
35058,eb4a89fa59ccddd7ff88fa63d2848291,28
113498,e9ae1ce23f3c4c16e0861b60d69b2a6f,28
117927,be6b7c3fdf3f63a2756306f4af7788a6,28
11166,42b95340399e40ec9996ce199bea3bf3,29
116665,ed56bf517107114c81a7d1a6aadd0b2e,28
104846,be6b7c3fdf3f63a2756306f4af7788a6,28
4228,49d7e0dc12a21742bf6da72a9359601d,27
2589,ad65c4ca8166e63e174834b17e2ec2de,13
95502,b8e75fc949a6cd8225b455648a951712,28
35260,5a96007b64fae8744f64ff40804cd82c,13
2737,ff042714a26de9f1ccc1d1a683767740,28
68760,9174b75c0cd978eb0e5aa93afbad754b,28
119318,b8e75fc949a6cd8225b455648a951712,28
59589,0,28
92444,1edde1c89233fb1b1a38c53e992b0756,28
70063,d579c8bec087237fd996eea2e65d169d,29
89541,a89aa0306d9eab17f6a36c4a01aa6029,28
28906,1afa90e926ea129aacf88a448c48c568,28
56833,d6c345de3f342d611ea0dd21eabe68e2,28
67341,e7bfbbfebb5d308693c936d9bd1bf62a,28
45392,f29591839a75f4f70544a5f1a9c982fc,28
21310,6289dd7229f0d3b87254860764be70ab,28
24638,bbca051f414ca7fdbf3751915c1a35b9,3
4220,691c71e8c1680624b41775ccbd61b16a,28
120306,274ebb66aed8d5e5356113727c19f0bc,29
92229,95c64fcec0907d0487bf90775685e004,28
22818,53c7eb598b9493836d2ced52e6e4c1b5,29
44539,0,13
89321,11e1dec9d14b1a9e528386a2504b3afc,28
71295,33fa7be8ea2ffc6353af117cab78f569,28
102959,61069a7cb537d02dd8ca82a6ccff819c,28
24764,57e69cb955120eac29e22f08c8baf135,22
38138,0,29
98304,76e01a3c04cd4b382a39311235ceba0a,28
80639,a07d25f014240f198ace788470c972ce,28
105700,72af1c8a4c9f9235dd8e14ff41843d82,13
46049,607b649dc7d022357d0145482288a0b1,28
26004,d4f23121dc558fba3efe1479257b664e,28
113659,a638838e3a3213f9df1550dbae7e7f6e,13
41019,5943cf1d242da165fcf7058fb33055db,28
21745,235b39999f4c354347991e5ed09db917,13
107810,5db4639fb15d93c42c78bbd812eb011f,28
11345,d0933663b70ecf8d44a636d8520007ea,28
40579,4c82773ff23782a525c36ff0699cb153,28
39700,11aa86fde588ecf09a88a8c53e8a9133,29
85302,0,27
29348,766241ad10fb6a35b12b03758d86cd5c,13
101322,9a70ff022426e2e04c8dc43f6afaf426,29
74808,80eaba14b27373c3214f5c9d91c0c152,28
900,0efad2f8f8d093021d9e268a85f47f07,28
66469,f68bf347f99df026f4faad43cc604048,28
80873,ab2187394fb353ccf90f941612e4d838,28
3437,91be3ce3333ed06798d969a31871272e,28
122606,666528e985767507d12d936bb5d07b28,29
78438,0,29
81063,c0c1de7f97d7474b1068b6332576a28d,13
93748,1baadc9bc38b3ccaaf9704e7442f2672,28
123910,0,30
40960,97477ef8ca82481d990a0160c024ead9,29
16051,9446e9afe63c5c0d2d36e1e925761538,28
64586,e0f787c39be40769fb269c641078eb50,29
96149,b86008baed0fd35adebb6637e5264d84,27
41982,11e1dec9d14b1a9e528386a2504b3afc,28
87245,08230942d0d53e604c90f393414ffb0c,28
78969,412780ca623dd7d655fbcf4884bdc5ec,28
58538,e7aeee7291aa4b48f1998c42f6e61adb,28
112622,27672509cffbf54c6202b2fc380078ad,28
46028,bb02311a15e6b79b42481322a7e0419f,28
84604,b0d419ddd5ff150f96b328c61ee6e7e2,29
109630,eb4a89fa59ccddd7ff88fa63d2848291,28
22434,f71a2cba26233a75388e4784c8a39f8c,28
50487,4d7c804afea366c666731bee9c56919e,29
17792,eb4a89fa59ccddd7ff88fa63d2848291,28
58279,bff1d8c3888ffd29c9c48d883bae47d2,28
7720,0,0
33373,d4f23121dc558fba3efe1479257b664e,28
24061,6f8bb255583dab31fc519679e503e74f,28
36860,0d01cabe55fa5192cdbcabd5c585c1ea,13
56158,e9ae1ce23f3c4c16e0861b60d69b2a6f,28
23801,0,28
1602,3a956bd42c50f06ac84cf072fc514f5f,28
54940,ab9d40608b83bee59b1ae50ef2b06fdb,28
87164,8e3b8c607c3edcf3de131c24f0390179,28
73601,300d27d8ba2adbcbc8c6f2bcbc1c6f9d,28
36279,7f5043461ac6a07f5584972942c41731,22
122923,0,28
80392,8bd047d98b8be47246d881df2289ccef,6
10123,5fb96990fbab79e8b88707fb477eec2f,28
35704,54308f91de1001ecdc3ef1ca59d9adb4,29
21657,adbebb6e1c77aa5b78bb7996b3799009,28
46657,d649c3a6e12b5f993603770c496a6297,28
116842,17e4eaf523a8f60d5885c7b91f5d0033,32
80234,ec27237e415b4c181b117168fe0cf610,28
11124,179f2afd60cfb6fdb88e0221735d0eac,28
116770,300d27d8ba2adbcbc8c6f2bcbc1c6f9d,28
35146,bb8658a3e432fb62a440615333376345,28
43911,84ababccac27ba73d403bd968d1f3bec,29
29824,dfbcff79e353bd9a48afc8e413d06f1f,28
96053,0,13
23419,0372927bcb6a0949613ef5bf893bbac7,28
111736,4fcbafb8d6bf902c6e2c3b09163e9224,28
34857,ff042714a26de9f1ccc1d1a683767740,28
102450,aed67db466854ec2aa5d249a032bc401,28
80733,0,27
61250,0,13
142,45fd6de1f5b164d9dac78da00ad1fb83,28
103110,0,29
21333,9378b2cdf456b4ef67ebd246bdf85693,24
22278,0,32
76236,3cba090b7999a39144f598178a9fd23a,25
60775,0,28
13020,0,6
31237,d0234abbc01a982d54e8d446acc03405,28
98847,0,28
70539,53f9b5768fb765f7a97ad6c9f0009dbd,29
12521,2bee3685fa19bf343b63bb2e26beaf5b,13
98376,a433bb20f3f94e3f3e6700286e351638,28
97989,4d1d1fe2df908670b6d7a381660c28f0,29
103804,d9b4a13d6460ca00a0b479d162971684,29
29868,0,28
100104,0,14
28810,f715135f6cf179a3b5f0343d6a551e53,28
23824,0,28
94181,0aa1e10d1f77ce334a02ecd84558f439,29
39011,f115a9bff3a9c4e6eedc9114374b3d74,28
20203,32da4063a928a9129bc5e7013a8a12d3,28
19803,ca9c594aba4534beae6ce71def209994,28
120801,0,28
63700,a1f0e7a0eba3fd18ee76031b8cf51faa,28
91942,0,32
72479,d841b72ceb9e572005bfc49d426a0fd9,28
96299,e9486c64bc22a62cda646cd659fcea4b,28
104481,0,28
93860,2787598123c55dbf45b514958909c79c,28
32765,019ce6c2904c70141b3c6fd6d7557344,28
36329,f646d99f9e9013f21384e1b64cfe02e1,28
80144,046f3a231658321a14a75e7769f4e3a6,28
103444,f9fed4c3cba578214fc58a3ea390a8d1,28
118860,c85e535fce4c15c0cd45d2a13e8ef069,28
3080,0,28
69877,0,13
87175,65f6788d6d66716fbd8a4ef6d27d6f3f,22
26645,4daee2612f102dc29ede7baa2505930c,26
25224,2f3305dcb40c1eb0dab60a50961e2e25,28
65443,0,27
121918,26b7ab18fb7c34b2aa6c77a4e5c5a327,28
23856,9a70ff022426e2e04c8dc43f6afaf426,29
40039,07049b6473220e2ad3fb2fa0277b400e,28
95987,d66492cfc7f3d8d9f20a158eaf6b8f3d,28
11867,4e6d033f418cb311b6f4b00e6df59f36,29
31153,1cc68f452a83446ebaf4bb0fb1edeb8c,22
24919,0,28
2076,5bf4a222fdca27ed0539ed3e87466a5a,29
64943,0,28
93098,0,28
47593,802f387be10563444a3d00f0af00a23d,28
121152,cee4114b412f0f5169f94bb499193f7a,7
38974,c40e3e74475a91aae1928541be8df678,29
93126,e0f787c39be40769fb269c641078eb50,29
99203,d7d2769b241bb4602abe6d076bf2ec06,27
105915,03a139e5f542142be2e3a769ef641066,13
85037,0,13
19575,0021440c04241281a436ec21accc40b1,28
65445,1edde1c89233fb1b1a38c53e992b0756,28
92368,8b4babec70084a44f7b14506bd569a77,28
63190,0,28
20210,b1daadbd01eda6f354e8c91180c206df,27
108220,56eb54cea791df0e5ac6e5a077fa1de9,32
123225,a07d25f014240f198ace788470c972ce,28
117003,1baadc9bc38b3ccaaf9704e7442f2672,28
27704,f817612aa5f5c25516b52384ecd384d8,29
54646,179f2afd60cfb6fdb88e0221735d0eac,28
15175,45c480f3a0771a4e6ddf7a81790a0b07,28
115272,6793f5ac1b909db6527abf7a55846135,28
116109,522b192f9df27525cb3d9b809329df0b,14
119640,394b6e2b108cc807ffd78c9d4a7ed82e,28
28778,0,29
7237,0,28
20276,d395becfad736011bb53155300eb238c,28
113856,dc724f26cb42ea05fd0eee270878aa6b,28
39168,0,29
120160,eb4a89fa59ccddd7ff88fa63d2848291,28
2461,11145bcaadb1c01d8cdca8460eccfdea,13
32480,2617d3212a513723a1518bff2caf0a33,28
30810,3a956bd42c50f06ac84cf072fc514f5f,28
73910,3c734e63ac18273676e28448facd8380,29
32689,4e9c1f8c7082c417ef162c1e9f2c5cff,13
6481,ddb8663b8c4a089684384035e53d9cb8,28
38837,d3d25a5e4f3fababc81267357c4fe365,6
65578,b809c009c803e70c221317657ea96ec8,28
65718,cdb07c022915aafbb03b98902f977f6c,28
57040,71450f00d46e576bfcc0cc5b18825284,28
91352,0,22
107674,20623ec2c6e1962d917680bfd1535d8a,28
34613,065b4585c20d5b74e31dd4419de550fb,26
48910,949f5f8ea7feec69cfe81844aa631b67,0
122996,32e0df2986eb0b199c9ec4b2effc343b,28
101227,3a956bd42c50f06ac84cf072fc514f5f,28
19144,8b4babec70084a44f7b14506bd569a77,28
10933,0,7
18897,19778ad7421ae8810431c47e35836b48,25
120936,906cca22b1e07e8f22cca876142ae8a9,29
48606,6a4733ecdeab742ebe73bc6d90c37411,28
45947,539bf6d14cbfb6b6d938e44c76ffcecb,14
2935,5fcf8f3a026126738344abdd4c61f2e2,28
16037,17b5ef1a24564af3b3a516dc8b84c8b1,28
60503,e7332bbe70e21bd8d4edf363a078b8e0,28
51173,57a35b0df15a9be6d35cfb936d903ca7,13
35999,926c341338a79a3737a633351d74b603,28
11733,6e815dcb56a96bdd5ce6d279e706e98b,28
53712,f017289f68d872701a944e78b4f17fbf,13
61390,0,6
32341,c40e3e74475a91aae1928541be8df678,29
69858,80911ce8a425daf4989ea8a4bccc41a7,28
89528,35dd428957bcaaf91495d78d438a342b,13
104970,42a18d0bc270c64ed993f9b3e149d581,28
100698,6247fc8b32ae7a164baac2f324ad5cbe,32
102117,8e7468e46d56f14174db8ae9271868a1,29
92806,e32578380b0a76f6afd976adee6fc448,28
121173,0,22
122035,750cbcf6ddd1c830180bc21e244957b0,22
28210,ec447453d3b8033e14a7b54ba1e13e02,28
26735,df1d5dd1ae66bc4e765f9c76a653d2db,28
64515,ae4dbf82f60e662395f58d7e3bf25a2f,27
1158,413c7622c62f616b15ca521890effc71,30
51361,ce6d18bf3238e668b2bf23f4110b7b67,28
122723,cd5dbf58ff7014957be69643a96aaaf5,28
73172,a068b783287190d47d1564ab4d898675,28
43035,c94301249b8c09429d329864d58e5b82,28
78746,41dbb2992297689b4c9cf10b8f47fc29,28
1552,0,28
90866,5048ccc4d437646af34fdc4e7934a343,28
76159,2ea0a682c1340be07cdb8ae8d811948f,32
83544,aa1739dd95a05fe1892f4c18d796a4c4,28
106971,0,32
95157,a3ad7bce8ce799eaf519c9242fb7cdb4,28
61862,7967a1280bf3f7644500fc79d2696b0e,28
88877,57ef86c28a8ae482dc3a3c3af28e8e48,28
17872,19b8e93c9f9c4653d108b794cfc99e85,28
110447,39661b8ce46a8d71461497819f67c279,28
1855,76a5721e06e385efcb83dd7ee3920908,28
104933,9a66a4682c43ff01758518b6a23c4dde,13
60193,7bb43faedaa98b0a6d1e8b1195515551,28
107112,80a120d6bc3aba97f40fee8c2204524b,28
98047,35784800ca930a77ea64d2e67f001b33,28
94982,a526c309704434700491be06f02918cf,28
96971,e0ad640c072322871c55c613fdb13c08,28
76820,0,28
29817,9ba2f2719b9ab170812a9ea79a3bd84c,28
11492,a01c99eb2cfdde327e1691e17d6696ba,28
95534,c0c1de7f97d7474b1068b6332576a28d,13
61692,9097aaa1c3d1da1b033a503d6e269d30,28
99182,ec447453d3b8033e14a7b54ba1e13e02,28
87622,6945af61324a7525c37453ae396e09e6,28
108173,15696a907a283b090d5182a669c8dea8,28
9099,5443e4c4f6eef3e2b17e22f9f6d32165,28
68366,766241ad10fb6a35b12b03758d86cd5c,13
61835,f4fce2be9d94d6ee2f4449db343ff8e4,28
118715,0,30
101244,bca5af207679d98e0ebdc72dcd75fa8a,28
73142,7b450661d57d1d8153d8aa24cc5ceb11,10
2294,2363b49a573f50c513c66f8b9bbc6ce8,28
77936,65f6788d6d66716fbd8a4ef6d27d6f3f,22
60419,8c5e2fcf62019d374743f0823df5507e,13
111166,0,32
69020,80d7355b09295b4c850132f8831f44df,28
18384,3c3abec6e9d914161132f78772ba9cae,28
82785,0,29
87616,0,3
4138,2f4c3f7107f5bf90a7999c22585a398d,29
95552,2845fb96ab089878b3dbfa36555ff4df,29
42802,18b2a8a9109265cb7b369a925e384f87,28
66871,78e50c94b33bb1ceeb5f4c8ff7455703,28
87762,a1a1a2e93181162ea0a6176d5819149b,28
3645,37a5e6ac1553be725d17ac54f1e7acde,31
2143,49ae77ede3dbc66049f796dc8efacfe6,28
30208,e4c929bbedec051e047d7861f2465dbf,13
55308,0,28
90958,5c576a354f8aeb8db6f59fe24333a51e,28
112763,f817612aa5f5c25516b52384ecd384d8,29
7045,14ad2afd9e6a05d708e2982bfd88993b,28
49942,7bf1fffad987a227215cdbc5fe24fbf1,28
85538,0,29
49877,0,28
120187,b45e0dc7c44572d2d01e23eb3fe118a3,28
88019,0,27
108109,72eeb626324fc4f6b1184b9d94316173,28
54318,0,29
22368,83bf5f13b54978199abf1e3e972e27a1,13
11984,53b5436a68c4a76920193314c87172bf,23
7931,906f3b155e1eb504b873cd3bd2f50ce9,28
485,c1bb13b2b2e64f1529e0530a959fc91e,23
24500,508baf62cd9cc74dd4be6bb722d020f9,28
26784,1be9c496f7bdff4a552e3d4e91f915f8,28
104792,0dd2e8897784bcb5a1206fa0ea022099,29
77526,c6e55ed8b601358e9ed5a4e801dae5e0,14
65930,782a7ac6bc08977a1d9020eeff597ea2,6
119673,462de0439820ff85d7742164cbabd9e8,28
13255,2ac8c0b8e176dba6b86606e35b1b463d,28
114697,0e72c5f740c1705c26753ce9fc27f7c3,28
51711,18b2a8a9109265cb7b369a925e384f87,28
20360,5565db9b7cba3603834c4aa6f2950960,30
11783,b2563e1f6a7a2dfcb5249acbaa2753da,28
58993,a0c8ab7e897025dfe65db0adf5ba6697,23
31895,0,27
25008,8994778bc2a2ca65aa25030c2c0ec9de,28
23910,0,27
87480,9ee9871e5e662aae354a4e140aab7f2c,29
31470,a01c99eb2cfdde327e1691e17d6696ba,28
107576,0,29
90662,0,28
40726,ba7e8f569221a0f96bf758c3477c6dfd,28
24210,383c93a6f4d7977423f183d6f3087d32,28
39056,77e9c0b96c39221048dccecc479cc4e4,2
41800,90e1c11169693616581d3c642433fb17,28
85555,5d1ec782a159762ffce56f979cb46227,28
105286,6869a3c2a96003e9992d6cd1c3c4b299,28
40464,495c91ea9eed74cc0b51f7d5fa880dde,27
79694,f5e2cdb7a92059ee5e3dbd97b03f03ce,28
31522,f948a1e1e0900e17aa9d002da3d7d453,28
104050,c8a075f54533662317d81989340e4855,28
10859,0,29
57116,3756fa4f38513ef35570ac14316b3583,2
120745,e482d728d02f2eccf995c09a12cdbeb5,28
11139,ec8d09c6d4feeadf5d3a55b70901bb59,28
123352,8b62a22156d6c3d30de767b5bb88d85f,23
84465,0,28
6375,2fd61e02849963a2f461a18b31f9b3bb,13
61955,b78677143421385e1d0d434b23f83d88,28
10317,205f95d4a78f1f3befda48b89edc9669,28
34851,36232c232da0dab08ceb57f8f6725ef7,29
11825,7d0a8a49b80d9329a3098b15ac8fd1bc,28
28287,d4f23121dc558fba3efe1479257b664e,28
1857,49d7e0dc12a21742bf6da72a9359601d,27
69752,0,28
58636,666528e985767507d12d936bb5d07b28,29
62200,0afef3932e866069a99f5d45edf1e50c,28
48846,b6e23dcf448fcaef1ded4a4fd869b82d,29
95418,0,28
5989,1be9c496f7bdff4a552e3d4e91f915f8,28
64140,9084a697d12180f5ac9d3cb1e511ee0b,28
74614,c1bb13b2b2e64f1529e0530a959fc91e,23
33208,27672509cffbf54c6202b2fc380078ad,28
71987,2c844ae451aa68c1358c2cc4d78cff5e,28
49521,0,28
22632,ad67f6181a49bde19218929b401b31b7,28
98069,0,28
2115,7b6936e72a5933904e00f20792ddd9ac,28
9208,c707ef961f8108cfa22110e9bf5d1942,13
104625,40c7c2385b7d8d6c4e3a416274f4b6ff,28
21346,aedb6ac13c27e10d4e3d843390e19c09,29
96910,bb8658a3e432fb62a440615333376345,28
74304,4caabe1803086c306a547f9795e351ea,25
58143,0de97434d3c89fde23d42429f5867ae0,28
20262,0,30
64745,8fda83b04d0ac71aa9f2495ad85e282e,28
95754,e9486c64bc22a62cda646cd659fcea4b,28
65093,6f599251270efabba6e9e99c8dd5d32f,2
76897,dc8f5dc5e6a1c6c5a1942ab785c3fe3d,28
15989,80911ce8a425daf4989ea8a4bccc41a7,28
24211,6a034f9b0c98d01d7167a5cc3d56ad52,32
38958,0,25
116776,96567fe846e6f5fcd396106741a0bf47,28
108063,08c77edf4b9f4ab2929bf41d202a1976,28
90946,e2936417322c78bec20c3a9cdd650f4f,29
93983,b6e23dcf448fcaef1ded4a4fd869b82d,29
94212,692f52e5a1380dae520e7857744b38d3,28
63417,0,28
45878,a9e7182eec693fd7c4c8d293294522ff,27
74334,1a5bc67bc49344ad10e9422ced5a73e9,28
60751,0f19d347fcd9cc147a91c360c8976d52,28
34850,6dfedd667801b44723e99c341df491f8,22
26778,300d27d8ba2adbcbc8c6f2bcbc1c6f9d,28
1844,e2a9965e56d33cd5923cd39ec76da4c8,7
100180,93cd24891f8423d45ac587ab1fdb1225,28
13833,1ddfa863baa19eb7b2d165540811cf7b,22
98115,9c18bf871b97492b96d8ddb800591f1b,28
44095,d4f23121dc558fba3efe1479257b664e,28
40524,0,28
37489,ec0d62637d75f9d7207d9f9bbc939a28,28
120602,71b076c104e45181483dd155c3a9f9f0,28
101515,0,28
83622,0,28
13211,adc60175c23f23a9b3cf3899c7cf4842,28
12473,aed67db466854ec2aa5d249a032bc401,28
87410,f9fcf771a66999dab0500eaec81f9dd6,28
60613,a01c99eb2cfdde327e1691e17d6696ba,28
99681,a857f3c4b8701f4f26c21db75b307377,29
112178,c685f51f26d61dd56dbdb4075206b0fc,28
96167,0,28
111310,403837de8b8777aa5927a64f1763a21f,13
72237,b7eb566cf478a2ca43e3c5940884f659,23
2879,b3b3bb23497fedb4e68dfa182e272bb2,28
74028,bde4018a1c4f290eb89af695a7a1d644,28
72286,7de0c7a97ddacd63a9ddadae64102b2d,28
24659,a7efbeb58190aa267b4a9121cd0c88c0,27
102902,d021acd351fec956daded92c1891b35f,28
31206,58cc1a8c4593948a24f354f5d9ebe32d,6
44653,bbdd7dd5e2a89bb0ab11e5148ec01f70,28
80896,ff042714a26de9f1ccc1d1a683767740,28
69567,57ef86c28a8ae482dc3a3c3af28e8e48,28
5316,0,28
21730,a6200d7448037cfee809b2451219f879,28
123669,0350c765ba2056eb50c08de75d88861b,25
76061,a9fdadf1b0cd053540ebe2b6b32e6d9c,28
115712,cadae9f83a6ab7d62da4eb1e1feb954b,29
17369,c4533d3566fe83b9448d81dac517920a,32
35037,d48767c37a934daaf0bbb0e58c755d0c,28
11484,5565db9b7cba3603834c4aa6f2950960,30
32382,83ec3cf6c56a458b9f0cc455fee2d000,28
107232,0,29
76307,4c82773ff23782a525c36ff0699cb153,28
99100,81b84f849942090044a3b213aa8899eb,25
10710,87e1fd2f3a94b3d41e9e51f083fbd7a9,6
107854,daa8602f26a65e59d7bf579b06342860,28
71968,c238352b679c89c774b4dfd50cbb2a4b,28
20912,93cd24891f8423d45ac587ab1fdb1225,28
73181,44c1ee5d0dcc2c9ee7c3e9e53aab4276,13
67607,f817612aa5f5c25516b52384ecd384d8,29
75813,d90f8ed81e7fea3ccecaffe31d6edd67,28
121562,0,28
8133,67bc2a137a7fcf2e878a79a195f1b614,28
9896,0,28
6716,a17ed8505e3b10c5fc956fbc10b69de9,26
67768,d5f0baa9291f0a7160605019929b288d,28
44341,0,29
676,5ca64a3bae70fd2f1277cf295d925419,29
83847,7f45456127333e9a4e29d3cfbd6821e9,13
42143,8eb4969870c919c2a66663160b72c23a,28
76255,51b34cd054435b45b6412339bac0a484,26
49168,57ef86c28a8ae482dc3a3c3af28e8e48,28
82039,cc72289f92023f408bfbf676d25c51ba,13
88013,0a185ecc5b74ab01f6a487a8f11caf2d,29
9088,67da189c736c7a3869ba9c98425ea254,28
31356,2296b193b8eb7e8c8dbbb02294006362,29
89418,b3b3bb23497fedb4e68dfa182e272bb2,28
73969,0,3
40959,152e122a252b6a27b2c1560fe7b88d26,7
89964,1b585a851ef5d37620a9b37795d234d2,25
100705,f39ceb086e28db31a94e22a3a1c687cd,28
120256,11e1dec9d14b1a9e528386a2504b3afc,28
20115,27e178d1418c6c2fff2ca7c779c80f57,10
59719,93cd24891f8423d45ac587ab1fdb1225,28
67841,b78677143421385e1d0d434b23f83d88,28
98607,d6c345de3f342d611ea0dd21eabe68e2,28
71799,7134a034db9cc652ad1bedef3663406d,30
94706,c80bb0264077a8d9d16583226917bc5a,28
5374,9aa4f043bd167093352780e55d7cf675,13
72424,b4506d355ee9a7b341d55bba0baba016,28
96999,9c18bf871b97492b96d8ddb800591f1b,28
76740,297160caf8a88c10718b492d4672c6b4,28
8642,6c55aa813945e9f78021e8056eee052d,13
21238,185eb34a32f649fe3a0e504a4b393e56,10
49576,0,28
4347,959cfb70f8eb582d70c3b1cc225e8d9e,23
17817,9792b363a61380a7cf5da5b38db20c22,13
112239,0,13
37531,184389d1320f18631f4aff327f618b91,13
117676,c9ddee8402cea61521e946f9c2028cb3,28
113040,ae65b131ea6286622b6d65ed5778a92b,25
601,ff042714a26de9f1ccc1d1a683767740,28
120358,0,27
59784,c7fa3761fe9e90fd84e2eb1f741e08b8,14
109370,62d858cc5a8e41212523dd1629980a98,28
37376,0,27
104032,b1aa8995a6faa3fbf429ad4f0c3ff4c7,28
74707,0,28
86553,8775706158cbc96d12dd441d42e11deb,28
6153,4ab63cb7d9b35daf4c347ba40699aad4,28
28359,73a4f4b2343ab2a6067fcb09ffc4abec,13
7167,0,28
990,e053ed006135cabee74014122d10929e,27
43179,8bc4f2bb60cd547777af7bc40d54874e,28
63944,38d6074584d4a6d34fe97a8af38f341e,28
40456,049cc87c01ee103027d320c6a25a78b3,22
13918,0,28
94851,9c926bb8e5354ae22f3ebaaa3d1ee282,13
83771,c377e64f2f80d56f4161662f0b9fe8d0,27
3280,69d2aa671b843e2e2853b073c3721b4c,27
37448,daa8602f26a65e59d7bf579b06342860,28
56141,0,28
17277,ad67f6181a49bde19218929b401b31b7,28
30167,11e1dec9d14b1a9e528386a2504b3afc,28
26243,574e714dbe0c7fca765584bb973f4895,28
21679,c57570f985084585e8cc832c2d125b6e,27
73881,b3b3bb23497fedb4e68dfa182e272bb2,28
108845,f67f28a2e468d396e765446faa117725,28
17638,cc74b2cfe3b02aa67e43ca226f6278b2,22
1396,b7eb566cf478a2ca43e3c5940884f659,23
81900,e99cd546acd710be607104c44175a2e0,13
3246,b08f890ca34d91cd3ea5e9503dccc648,28
111566,3cd0a4201a90325df0b5214db5a09051,28
61156,415814c4b23b8b868a304ac844f37a75,13
73324,83ec3cf6c56a458b9f0cc455fee2d000,28
13220,7b6936e72a5933904e00f20792ddd9ac,28
99066,971a107601f98c26730e8f597e2df4fd,28
100364,da2f861e30b1391e8368438efddaa2a7,28
17802,94aa1f704218b31a0b8334a4a593687d,28
99532,ad5539dde82080174c4dfd7d0ae577bf,28
54592,3a956bd42c50f06ac84cf072fc514f5f,28
9982,0,28
102244,7a4e86084d2514e208182c175e9c66a3,28
48934,a82ca6f985ee0b863d72248aeb39c555,30
33360,d60d3f8d69a0e2b167e4323d7fdee47b,28
77080,5084703c082461563e8e698d1c890554,27
110778,0,4
78163,2e9a13a709491c48ed2aa372831d3723,28
153,ea9045106c4e1fe52853b6af941f1c69,28
108219,09f95dd9db496bd7d12d487ec06a128a,28
39620,0,32
108593,0c90be9826c683e158985de45e891b1c,28
115039,0,28
14694,9ff9b528a078ee0f7642dd99d4d7954b,13
71972,c62c71596571c03f2367d6253d278bc8,23
65076,0,28
103738,46b7445a63c21569aa668295c00f440b,28
49582,5c96fd3e8bd6170f830501dbe5d6bfc1,7
120164,f6d2a9247c8bc47445351bf5c7dad6a7,3
10799,93a9daff79863e07f9ee2e8fb6ce097f,7
33227,d7f7daf81d03af39e06f9688c13d7398,29
79935,e3f53dfe045875f250622856c0923deb,28
101632,315a2f868a195b076e5be73411110da2,13
83260,8ba3d1b4327074efadeeb26c2674f9d0,6
24152,a0f34019bdcdf9a2f9925ca441cbea39,29
10104,d0234abbc01a982d54e8d446acc03405,28
77400,bfb9405149bfff42a92980b594c28234,28
114037,ec12b4db154a9c75983f5e32edd93843,28
122443,5d65490a1ec287f43c09a4abcf3638dc,29
11778,0,13
36444,6869a3c2a96003e9992d6cd1c3c4b299,28
2134,0,28
